id,collectible,slug,classId,multiClassIds,cardTypeId,cardSetId,rarityId,artistName,health,attack,manaCost,name,text,image,imageGold,flavorText,cropImage,keywordIds,copyOfCardId,duels,childIds,spellSchoolId,minionTypeId,durability,armor
60043,1,60043-cult-neophyte,12,[],4,1443,3,Matt Dixon,2.0,3.0,2,Cult Neophyte,<b>Battlecry:</b> Your opponent's spells cost (1) more next turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a1c794c64b5eed4cdf51d2c38e7118819dfbb9c182beb2f534c64c2a6e5e9ef.png,,Make a new recruit's deficiencies your efficiencies.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18c3b4688e84ab3ac8caa8aca6ab0921bc1e5f01ab6d871f8de32d05c24a27d9.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
56379,1,56379-cursed-vagrant,7,[],4,1414,1,Jim Nelson,5.0,7.0,7,Cursed Vagrant,<b>Deathrattle:</b> Summon a 7/5 Shadow with <b>Stealth</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/54a7d840c7477ca06404e7dcf00d22d80152ec348626f2b5ba9af62743d37926.png,,Little did he know… it was really the talbuk leg that was cursed.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1928dda33431f8e1c449eac3f9775aa4cbd90ca491e05873c08e7302bdfa30de.png,"[6, 12]",,,[57498],,,,
60023,1,60023-cutting-class,12,"[7, 10]",5,1443,1,L. Lullabi & K. Turovec,,,5,Cutting Class,Draw 2 cards. Costs (1) less per Attack of your weapon.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79ec6ebdcf3b8ab7a7664a361264c98ee29f427c462f6cc8dfc90b9db824acbc.png,,When you actually are the sharpest tool in the shed.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76e0ea883ad8036ddeae4c3fa4ec5815de8f28477eac9e55ca1bd2202de3ec13.png,,,"{'relevant': True, 'constructed': True}",,,,,
59092,1,59092-cycle-of-hatred,14,[],5,1443,3,Anton Zemskov,,,7,Cycle of Hatred,Deal 3 damage to all minions. Summon a 3/3 Spirit for every minion killed.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d772ba1dff4c367c300000ee292e5cdaf71e85b60bc2bf396bb7c63c7b8427c8.png,,"If you run 2 of these, would that make it the bi-cycle of hatred?",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/007d4841f096b73dcb6db22bce0abfd04617aa2ecab858accb4bf2c2863be960.png,,,"{'relevant': True, 'constructed': True}",[60279],,,,
61679,1,61679-dancing-cobra,3,[],4,1466,1,Patrik Bjorkstrom,5.0,1.0,2,Dancing Cobra,<b>Corrupt:</b> Gain <b>Poisonous</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca71ae29689886f3f01a9b3e04cd378a0e07e1b11d17bdae9de1fa7fff04d6c1.png,,Snakes are just tentacles with fangs.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/250c7408f95846844063f4d5411f125caffcc8c4aac01f23f5708ffb1ec269e6.png,"[32, 91]",,"{'relevant': True, 'constructed': True}",[61688],,20.0,,
64894,1,64894-dark-alley-pact,9,[],5,1578,3,Mauricio Herrera,,,4,Dark Alley Pact,Summon a Fiend with stats equal to your hand size.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3cb12473767e58301974fd50e2e10b682702df20315a5c1d719347509c29a78.png,,"""With your help, I can finally install some proper lighting in this alley.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/850ad3de7025748fe3bafacebb3467ed0f419acb3e997bc820b6a1ac3f1c6f76.png,,,"{'relevant': True, 'constructed': True}",[67810],6.0,,,
61945,1,61945-dark-inquisitor-xanesh,6,[],4,1466,5,Jaemin Kim,5.0,3.0,5,Dark Inquisitor Xanesh,<b>Battlecry:</b> Reduce the Cost of all <b>Corrupt</b> and <b>Corrupted</b> cards in your hand and deck by (2).,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccb1d9ef97402bfb6633e19a23db81a0ba4e21b5ea8094364d60b19c2f527ef6.png,,"Fear is the mind-killer, and also the name of my wurm.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70e1b47dd37fcd4334bbc56afc0256ec0e2218beb2fba7f1a3138f876e8b4560.png,"[8, 91, 98]",,"{'relevant': True, 'constructed': True}",,,,,
69659,1,69659-dark-iron-dwarf,12,[],4,1637,1,Scott Hampton,4.0,4.0,4,Dark Iron Dwarf,<b>Battlecry:</b> Give a minion +2 Attack this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/902058ab12eb7247a5f3ac04237a29dac5fa86000e2ca6c2b4ba67986bd762c1.png,,"Guardians of Dark Iron Ore. Perhaps the most annoying ore, given where you have to forge it.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/839c2a83cef0b06ccb2b04562d0f93c7451d31595f978a74042a515c7ccd053b.png,[8],348.0,"{'relevant': True, 'constructed': True}",,,,,
64443,1,64443-darkbishop-benedictus,6,[],4,1578,5,James Ryman,6.0,5.0,5,Darkbishop Benedictus,"<b>Start of Game:</b> If the spells in your deck are all Shadow, enter Shadowform.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89f03207b4418cdf73019fd0f743219fa42f36f3eec16e3d66584b38b815dc4e.png,,"Dark Bishop takes Light Pawn, check.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d72fd8c43077638c1308f58634dade51ed6522f683be99a20aece76e1f1a024a.png,[64],,"{'relevant': True, 'constructed': True}",[1622],,,,
56523,1,56523-darkglare,9,[],4,1414,4,Nicola Saviori,4.0,3.0,3,Darkglare,"After your hero takes damage, refresh a Mana Crystal.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5fca135e3c18cc1a099c417bf80c457e0cfadc4fc38a695bc081a9a691e0319.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77ef6292117c5b678d6b82be4b013de30cde72c1868566e2e39b73245f6990f2.png,"He's got a dark glare, but he sees crystal clear!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/47144645cb522fda521066b5b6194be98dd3a45889c59c85e5dfb3ddc3cee79e.png,,,,,,15.0,,
61639,1,61639-darkmoon-dirigible,12,[],4,1466,1,Zoltan Boros,2.0,3.0,3,Darkmoon Dirigible,<b>Divine Shield</b> <b>Corrupt:</b> Gain <b>Rush</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b9075e925fcb852db93199e7ea8adb9852f7c7556ab618675c1fb0f1c306263.png,,"""It's dirigible? I don’t even know what diriging is!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/665b62b426c6669d6339ceb7a74cb36871ee5dd714e47d7f0c0b90d779d05e07.png,"[3, 53, 91]",,"{'relevant': True, 'constructed': True}",[61638],,17.0,,
61629,1,61629-darkmoon-rabbit,12,[],4,1466,4,Matt Dixon,1.0,1.0,10,Darkmoon Rabbit,"<b>Rush</b>, <b>Poisonous</b> Also damages the minions next to whomever this attacks.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ff8d513e2abd259316517da2f8d22bc1638a2543a7f1042fe32a4815625dda12.png,,"That's no ordinary rabbit! That's the most foul, cruel, and bad-tempered rodent you ever set eyes on!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76a5c828fae578321eb3fc569b72ca294ae0d526caaf5121de9ad810b682ce90.png,"[32, 53]",,"{'relevant': True, 'constructed': True}",,,20.0,,
61677,1,61677-darkmoon-statue,12,[],4,1466,1,Jakub Kasper,5.0,0.0,3,Darkmoon Statue,Your other minions have +1 Attack. <b>Corrupt:</b> This gains +4 Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f0ee95857ad71882fe01a0f0cd2780019477c23278dccb130cf279f41a5b9677.png,,"As far as workplace injuries go, Silas is protected by his statue of limitations.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/817017836e6b9762058bfd078a73aabd8856dd26f1aa33f9789e5dacf2e2d3b9.png,[91],,"{'relevant': True, 'constructed': True}",[61678],,,,
61699,1,61699-darkmoon-tonk,3,[],4,1466,3,Zoltan Boros,5.0,8.0,7,Darkmoon Tonk,<b>Deathrattle:</b> Fire four missiles at random enemies that deal 2 damage each.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1dbb4ece3b5f39f2f526c9f928f0b9feb38057947a0202975ddd3653d3d4c2f1.png,,"""Ready to roll out!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/06c810b1ddfb2c9f57eb62154edc5fa14e16380f6d577f6d04954ca21f430e03.png,[12],,"{'relevant': True, 'constructed': True}",,,17.0,,
62745,1,62745-darkspear-berserker,12,[],4,1525,1,Mauricio Herrera,7.0,5.0,4,Darkspear Berserker,<b>Deathrattle:</b> Deal 5 damage to your hero.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0cd0a3a4aac2e86a73ad0791fa566ca475c5c2bfd069f284b7501ef31a3ee7b.png,,"""If I die, I'm taking my hero down with me.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2cac6269b8ccf80c85aa185fde0c70deb67224feb3a4b038f04eaaa53390b76.png,[12],,"{'relevant': True, 'constructed': True}",,,,,
61218,1,61218-day-at-the-faire,5,[],5,1466,1,Rafael Zanchetin,,,3,Day at the Faire,Summon 3 Silver Hand Recruits. <b>Corrupt:</b> Summon 5.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65dc2c377d547208f90bf6bfc70c28aaa5f7e668f08b2e9d4b4f601d03924375.png,,Karl knew he would someday regret that turkey leg.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/372f98b56df54e1aed8298221b585d67e9944035b4fe7f2537b78ea4d9e555c2.png,[91],,"{'relevant': True, 'constructed': True}","[1652, 61219]",,,,
69522,1,69522-deadly-poison,7,[],5,1637,1,Trevor Jacobs,,,1,Deadly Poison,Give your weapon +2 Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0db5c52a0d279b1266cf613b096ecfffc4ba86882000b9cc897f21fcf8152306.png,,"Rogues guard the secrets to poison-making carefully, lest magi start incorporating poison into their spells. Poisonbolt? Rain of Poison? Poison Elemental? Nobody wants that.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad339b408ae19096986367d6bbf00aa0ddc0dd52ae8162c88693bcb11aa00723.png,,459.0,"{'relevant': True, 'constructed': True}",,4.0,,,
69605,1,69605-deadly-shot,3,[],5,1637,1,Steven Prescott,,,3,Deadly Shot,Destroy a random enemy minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/523d9dc071c01a10c8d9d1329ee22af276ee500ec0de3617484830aee559efbc.png,,"Our ballista operator is effective, but not picky.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f24f74d97b284f42bf6a838e72d53f88deb4c07c8c6740297bc34bcfd6d7b2f.png,,1093.0,"{'relevant': True, 'constructed': True}",,,,,
63167,1,63167-death-speaker-blackthorn,14,[],4,1525,5,Samwise Didier,6.0,3.0,7,Death Speaker Blackthorn,<b>Battlecry:</b> Summon 3 <b>Deathrattle</b> minions that cost (5) or less from your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16541f3652b251e1c19633d7a68147b8582c25262bb204088e0dec8d89e3afc9.png,,He can speak death but has a hard time reading it.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aad98ccb3f46d94e0a28ea7bc9dc3a313e7c643bac7c073aec44c44e896bb6ff.png,"[8, 12]",,"{'relevant': True, 'constructed': True}",,,43.0,,
62744,1,62744-deaths-head-cultist,12,[],4,1525,1,James Ryman,4.0,2.0,3,Death's Head Cultist,<b>Taunt</b> <b>Deathrattle:</b> Restore 4 Health to your hero.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3f3b65619b4a75d7d86ad9379820ac0d450be62dfb9244558f446ae29f28b6f.png,,Nothing can stop death. Except a Taunt. With Healing.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a70d3b4de90e3cf50b54877195049a2c73e5d26eb5ed7ec3cb44d669beb667e.png,"[1, 12]",,"{'relevant': True, 'constructed': True}",,,43.0,,
61228,1,61228-deathmatch-pavilion,8,[],5,1466,4,J. Cheung & A. Bozonnet,,,2,Deathmatch Pavilion,"Summon a 3/2 Duelist. If your hero attacked this turn, summon another.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e81f30fa3c8f03c21db5109cb6184138efc1f392bb0475075d62f29912a800a0.png,,Worth it for the stuffed toy at the end.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc069ea2ebb87a391b061c025c414d02420af7cf3e2d02a51d9bd7f194d3afa2.png,,,"{'relevant': True, 'constructed': True}",[63226],,,,
61950,1,61950-deathwarden,12,[],4,1466,4,Andrew Hou,5.0,2.0,3,Deathwarden,<b>Deathrattles</b> can't trigger.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b5a7354353bfa5d345af2c123e96796af9b2d72b2dc6e670ce2e6450fb09128.png,,Ride or die takes on a new meaning.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7850f31cb9e941a2e18d405dcc6053517c33bd7614584c4a6c63629324bb3b29.png,[12],,"{'relevant': True, 'constructed': True}",,,,,
66872,1,66872-deathwing-the-destroyer,12,[],4,1637,5,Zoltan Boros,12.0,12.0,10,Deathwing the Destroyer,<b>Battlecry:</b> Destroy all other minions. Discard a card for each destroyed.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ddc6b03ee56255e51a93fd2f4ec345f276dd380db0a3fe76a08d481f58578f1.png,,"""He’s Deathwing? That one's Deathwing? You're Deathwing!? I'm DEATHWING! ARE THERE ANY OTHER DEATHWINGS I SHOULD KNOW ABOUT?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1858dcb00814ce6411dc808b9b6ae874929a7506af25a58e7ea263e3e7c5ecf.png,[8],,"{'relevant': True, 'constructed': True}",,,24.0,,
61885,1,61885-deck-of-chaos,9,[],5,1466,5,Evgeniy Dlinnov,,,5,Deck of Chaos,Swap the Cost and Attack of all minions in your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/352b4b3a97be959814233083aa1f264547769aa8921c4846b61144184a7dabbf.png,,"Yeah, it's chaos, but it's organized chaos.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc2ccac16cb180c76799eb7d9d804bd6e36558d391e7aecfaaf0b7a34fb5975a.png,,,"{'relevant': True, 'constructed': True}",,6.0,,,
61587,1,61587-deck-of-lunacy,4,[],5,1466,5,Ivan Fomin,,,4,Deck of Lunacy,Transform spells in your deck into ones that cost (3) more. <i>(They keep their original Cost.)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c601f0735287a733c705f70c893e0eabb902bac0952b35ac1e3bd6c1ab25c767.png,,"Voted ""Most Lunacy"" in Madness Monthly magazine.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ba784fafe525565b8f71ab4e466ad22fd5732fa160d368494342010f624a9df.png,,,"{'relevant': True, 'constructed': True}",,,,,
57950,1,57950-deep-freeze,4,[],5,1414,3,Jim Nelson,,,8,Deep Freeze,<b>Freeze</b> an enemy. Summon two 3/6 Water Elementals.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2682bb47f1be394b24f57f728d4a7f54bf198a2ecd176afd1649231f34488f59.png,,"""Dancing with the Satyrs… on Ice!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0e30aecfd85f388f0a323c84100a282d74675e99d2eaf92e5b08c9077b22584.png,[10],,,[395],3.0,,,
64707,1,64707-deeprun-engineer,12,[],4,1578,1,Cheng Hao,2.0,1.0,2,Deeprun Engineer,<b>Battlecry:</b> <b>Discover</b> a Mech. It costs (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1edb0ca0814b1347afd68f4d01bf2e44439ed77340ff7427c4e6f5687e2ca827.png,,"Deeprun Tram instructions: 300,000 pieces, 600,000 steps.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2fbca17d0d01e9cf513f7a91aa5e290146f11f04a9795dcea7afb0a85931e494.png,"[8, 21]",,"{'relevant': True, 'constructed': True}",,,,,
65683,1,65683-deepwater-evoker,4,[],4,1578,3,L. Lullabi & K. Turovec,4.0,3.0,4,Deepwater Evoker,<b>Battlecry:</b> Draw a spell. Gain Armor equal to its Cost.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f45214e374de674d565720a0bb541564de453737ed538be8080569e02ecbe41.png,,"""Cap'n! We've hit an iceberg! ...No, it’s not my fault!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e9d8954dfe786d8e18bcb1c9e67725e0d71242b0746ea4edd81e835d47e5721.png,[8],,"{'relevant': True, 'constructed': True}",,,23.0,,
64637,1,64637-defend-the-dwarven-district,3,[],5,1578,5,Jim Nelson,,,1,Defend the Dwarven District,<b>Questline:</b> Deal damage with 2 spells. <b>Reward:</b> Your Hero Power can target minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/691ef282a592be3b881cdc4d61a5a5b1685ebe9459a6934693eddda54da8f653.png,,Don't shoot until you see the purples of their eyes.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad74a99d18ed8f3a9305fc51200c2980154f051f16913d54961d32d620f1db2b.png,[96],,"{'relevant': True, 'constructed': True}","[64635, 64636, 67560]",,,,
69663,1,69663-defender-of-argus,12,[],4,1637,3,Alex Horley Orlandelli,3.0,3.0,4,Defender of Argus,<b>Battlecry:</b> Give adjacent minions +1/+1 and <b>Taunt</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80389aff1a6260af49f6db630a7d82e599506a9fc6df789b920d06176b6114dc.png,,You wouldn’t think that Argus would need this much defending. But it does.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/999138907e6468c286991b56c0382d72e32aa3ddec6471c35400eb49de218f94.png,"[1, 8]",763.0,"{'relevant': True, 'constructed': True}",,,,,
65601,1,65601-defias-blastfisher,3,[],4,1578,1,Dave Allsop,2.0,3.0,5,Defias Blastfisher,<b>Battlecry:</b> Deal 2 damage to a random enemy. Repeat for each of your Beasts.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98aa29bcdbf69600b670090a5629e21bfb5f8ffb1f06d4777e1fc6f80f17e116.png,,She's a dynamite fishing trainer.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6764630be2ad93e6e1efff5bef12e4e852a2a54f0642b6d1de186646a2d469de.png,[8],,"{'relevant': True, 'constructed': True}",,,23.0,,
65692,1,65692-defias-cannoneer,10,[],4,1578,1,Matt Dixon,3.0,3.0,3,Defias Cannoneer,"After your hero attacks, deal 2 damage to a random enemy twice.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a57d61e9927e3521300bc15c334fe603ecada88b28add6c1211ba860b062455a.png,,"""... three.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2540233e16b5a93b4a954a72bb9d7936dbdaafca6d30f944ae75cefdd2f64bcb.png,,,"{'relevant': True, 'constructed': True}",,,23.0,,
65677,1,65677-defias-leper,6,[],4,1578,1,Anton Zemskov,2.0,3.0,2,Defias Leper,"<b>Battlecry:</b> If you're holding a Shadow spell, deal 2 damage.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f50c8a2691b653e3b1ad268dcaf4e9193722ec45c7696607ec68aed7606b3dd.png,,Do NOT eat Cookie’s Seafood Surprise.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0bd5b969ae92d8094422c4d43701b18d806a06cc542b9cd371d03f63b509fb83.png,[8],,"{'relevant': True, 'constructed': True}",,,23.0,,
59394,1,59394-demon-companion,14,"[14, 3]",5,1443,3,Zoltan Boros,,,1,Demon Companion,Summon a random Demon Companion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1540d7a8fe804aa9e387ec091cfb86c25c3b08ec4281a8f03aa3cb982789bab.png,,Owning a pet can be real hell at times.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d8c97c0dd4613c24b1ea621ef80cf19f126c173e27160464d52cc3ca0c75a00.png,,,"{'relevant': True, 'constructed': True}","[59391, 59392, 59393]",,,,
64897,1,64897-demonic-assault,9,[],5,1578,1,Arthur Gimaldinov,,,4,Demonic Assault,Deal 3 damage. Summon two 1/3 Voidwalkers with <b>Taunt</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/247754d49fbbc41af168917657e217d983bbbc42cda663475f121cf7498a0e80.png,,Right next to the demonic pepper.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/535dac5ea639d2e648c0da2a9e8d2b37def487f2197754029443b1f426b8fbb2.png,[1],,"{'relevant': True, 'constructed': True}",[48],7.0,,,
59628,1,59628-demonic-studies,9,[],5,1443,1,Kagi,,,1,Demonic Studies,<b>Discover</b> a Demon. Your next one costs (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db9e9893ac9bc6c8dfb8297b7d97315faa7f17a135e6c745dc867ecf20eb1f84.png,,"""Do you wanna summon a demon? I wanna summon a demon!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ed244feadb1f9e0c621e0cd95be54690226169df4f788b2c6663c072420b068.png,[21],,"{'relevant': True, 'constructed': True}",,6.0,,,
60892,1,60892-derailed-coaster,12,[],4,1466,3,Mauricio Herrera,2.0,3.0,5,Derailed Coaster,<b>Battlecry:</b> Summon a 1/1 Rider with <b>Rush</b> for each minion in your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f233c889cf373a209affd76764baf06721b324b02fab9e127083db29a525b6a.png,,"So long as it doesn’t kill you, it's considered part of the ride ""experience.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2d9c68215d3448f80b3cf8dee9cb15a6a656a4ac0c24f13e705d7c6f9cb545c9.png,"[8, 53]",,"{'relevant': True, 'constructed': True}",[61243],,,,
59599,1,59599-desk-imp,12,[],4,1443,1,Alex Horley Orlandelli,1.0,1.0,0,Desk Imp,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5cfd2d63668f0ee2bbe8910d17518e0b58d8e3167843b052a094f443ec457e5.png,,"""I feel inky!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2547b3f9ca7ba8281f21e8f940c79cda057f182fd61e2e5ecd6679c8598a64f5.png,,,"{'relevant': True, 'constructed': True}",,,15.0,,
62873,1,62873-desperate-prayer,6,[],5,1525,1,Maria Trepalina,,,0,Desperate Prayer,Restore 5 Health to each hero.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d663593477c56290decab983fa4570b912b8566e6f619120e0857511a684ae51.png,,"Woah, we're halfway there, woah oh...",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/068a12581be1d40a822755c6b8887c856a972b0dd3d474cdc7afb98a13c0ac49.png,,,"{'relevant': True, 'constructed': True}",,5.0,,,
63502,1,63502-deviate-dreadfang,2,[],4,1525,3,Mauricio Herrera,9.0,4.0,8,Deviate Dreadfang,"After you cast a Nature spell, summon a 4/2 Viper with <b>Rush</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/67c7050682af1a6fe0f9a2e59af44c966a1566121392e8c2e652e1449a1ea7be.png,,"Even with wings, snakes STILL don't have legs.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/53b3dd31c1c97d5c22210fb8d76737680bd6514b23003a28226913ea762f8039.png,[53],,"{'relevant': True, 'constructed': True}",[63503],,20.0,,
58976,1,58976-devolving-missiles,12,"[8, 4]",5,1443,4,Matt Dixon,,,1,Devolving Missiles,Shoot three missiles at random enemy minions that transform them into ones that cost (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c590810c4608c744d0d185b059fac8264c22937a3c7f5144da2e7e1a745cf01.png,,Most intermural spell-dueling contests end with a field of wisps.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/146c27a5ea3b0c5941905f9aaeacb56e5b7ffa91bba4b63df2bbb6f0baf66d35.png,,,"{'relevant': True, 'constructed': True}",,1.0,,,
63400,1,63400-devouring-ectoplasm,12,[],4,1525,1,Jakub Kasper,2.0,3.0,3,Devouring Ectoplasm,<b>Deathrattle:</b> Summon a 2/2 Adventurer with a random bonus effect.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d00546ae0ce605a1450fd505f54014448332d772dc2330d17536b31b79a79be4.png,,"When it's on keto, it only devours tauren.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/914eb26deb6fdec880f8d8ced7d14180a38dea6d4fbcf540579fc386e1e88aeb.png,[12],,"{'relevant': True, 'constructed': True}","[63103, 63104, 63105, 63106, 63107, 63108, 63109, 63110]",,,,
